Ticket ID,Created at,Subject,Description,Requester role,Organization ID
1331,2026-06-18 08:10:56,PNG export is blurry,"Quick question. When I export a chart to slides, the colors reset and the axis labels overlap. The PNG export is blurry on a projector, so we take screenshots instead. An SVG or high-resolution export would fix most of this. Please advise.",Buyer,ACC-051
1332,2026-08-07 21:22:39,Import stuck at 0%,"The importer says ""Upload complete"", but half of the rows are missing from the table. This blocks our weekly reporting, because the numbers are incomplete until someone notices.",End user,ACC-012
1333,2026-08-19 09:07:25,CSV import failed,"We had to split the file into smaller chunks by hand, which took most of the afternoon. I uploaded a CSV with 4600 rows and only part of it came through, with no error message. The importer says ""Upload complete"", but half of the rows are missing from the table. Thanks in advance.",Admin,ACC-033
1334,2026-08-20 16:03:53,Sync status unclear,"Hi there. Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Thanks!",End user,ACC-023
1335,2026-08-05 09:08:03,Sync status unclear,"Following up on last week. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. I can't tell when the Churn dashboard last refreshed, so I don't know if it includes today's orders.",Admin,
1336,2026-06-08 14:06:29,Unexpected overage charge,Finance wants a way to set a spending cap before the renewal conversation. I cannot find a usage breakdown that explains the overage. Please send a breakdown of the query volume by team. Call me at (212) 555-0147 if a screen share is easier. Thanks!,Buyer,ACC-001
1337,2026-08-17 13:44:05,Access control request,Quick question. We need to restrict the Weekly KPIs dashboard to the finance team only. Can admins create groups and share a folder with a group instead of with each person?,Buyer,ACC-031
1338,2026-09-04 07:19:09,Have to remap columns every time,"Quick question. Our ops lead spends about 10 minutes per upload just clicking through the mapping screen. Every time we import the weekly export, we have to map all 34 columns again.

Steps to reproduce:
1. Open the Pipeline dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-029
1339,2026-07-17 08:40:29,Import stuck at 0%,"Hi there. The importer says ""Upload complete"", but half of the rows are missing from the table. We had to split the file into smaller chunks by hand, which took most of the afternoon. This blocks our weekly reporting, because the numbers are incomplete until someone notices. I uploaded a CSV with 6400 rows and only part of it came through, with no error message. Any update would help.",End user,ACC-034
1340,2026-08-01 05:21:02,Revenue chart off by a few percent,"Quick question. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. The revenue total on our Weekly KPIs dashboard is about 9% lower than what Salesforce shows for the same period. We filtered both systems to the same date range, and the totals still differ. Thanks!",Executive,ACC-042
1341,2026-09-05 16:42:59,Charts break in slides,"Following up on last week. When I export a chart to slides, the colors reset and the axis labels overlap. The PNG export is blurry on a projector, so we take screenshots instead. An SVG or high-resolution export would fix most of this. I rebuild the same 4 charts in PowerPoint every month for the board deck.",Admin,ACC-014
1342,2026-06-29 04:34:17,Upload rejected with no reason,"Hi team, We had to split the file into smaller chunks by hand, which took most of the afternoon. I uploaded a CSV with 7300 rows and only part of it came through, with no error message. The importer says ""Upload complete"", but half of the rows are missing from the table. This blocks our weekly reporting, because the numbers are incomplete until someone notices.",End user,ACC-026
1343,2026-06-09 18:16:18,Okta integration help,"Our IT team expected to configure SAML themselves, the same way they do for other tools. Rolling out to 258 new seats is on hold until SSO works. We want to enable SSO with Okta, but the settings page says to contact support. Thanks in advance.",End user,
1344,2026-08-06 01:36:01,When was this data refreshed?,"Hi team, I can't tell when the Pipeline dashboard last refreshed, so I don't know if it includes today's orders. Our execs asked twice this week whether the data was current.",Executive,ACC-021
1345,2026-08-27 20:56:24,Revenue chart off by a few percent,"Hi there. We filtered both systems to the same date range, and the totals still differ. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Please advise.",Admin,
1346,2026-06-24 23:05:04,Export to PowerPoint loses formatting,"Hello, The PNG export is blurry on a projector, so we take screenshots instead. When I export a chart to slides, the colors reset and the axis labels overlap. Please advise.",End user,
1347,2026-08-28 16:25:46,CSV import failed,"Hi team, This blocks our weekly reporting, because the numbers are incomplete until someone notices. The importer says ""Upload complete"", but half of the rows are missing from the table. We had to split the file into smaller chunks by hand, which took most of the afternoon. I uploaded a CSV with 5400 rows and only part of it came through, with no error message. Any update would help.

Steps to reproduce:
1. Open the Marketing Funnel dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-010
1348,2026-08-15 04:16:45,Charts break in slides,"Quick question. The PNG export is blurry on a projector, so we take screenshots instead. When I export a chart to slides, the colors reset and the axis labels overlap.",Admin,ACC-054
1349,2026-08-10 22:41:36,Sync status unclear,"Hi there. I can't tell when the Churn dashboard last refreshed, so I don't know if it includes today's orders. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Please advise.",End user,ACC-052
1350,2026-06-14 18:44:02,SSO setup,"Quick question. Is there documentation for the SAML attributes you expect? Our IT team expected to configure SAML themselves, the same way they do for other tools. We want to enable SSO with Okta, but the settings page says to contact support.",Admin,ACC-059
1351,2026-08-09 21:38:03,Mapping not saved,"Hi there. Could the app remember the mapping for a file with the same columns? Every time we import the weekly export, we have to map all 16 columns again. Our ops lead spends about 49 minutes per upload just clicking through the mapping screen.",Admin,ACC-030
1352,2026-08-23 11:58:39,Usage bill question,"Our invoice this month was 6% higher than last month, and nobody on our side changed anything. I cannot find a usage breakdown that explains the overage. Please send a breakdown of the query volume by team. Thanks in advance.",Admin,ACC-022
1353,2026-09-11 23:46:25,Mapping not saved,"Quick question. Our ops lead spends about 20 minutes per upload just clicking through the mapping screen. The mapping from last week is gone, even though the file has exactly the same headers. Please advise.",Admin,ACC-046
1354,2026-06-12 10:28:08,Usage bill question,"Hi there. Our invoice this month was 19% higher than last month, and nobody on our side changed anything. I cannot find a usage breakdown that explains the overage. Please send a breakdown of the query volume by team. Thanks!",End user,ACC-017
1355,2026-07-24 18:28:11,Okta integration help,"Following up on last week. Our IT team expected to configure SAML themselves, the same way they do for other tools. Rolling out to 254 new seats is on hold until SSO works. We want to enable SSO with Okta, but the settings page says to contact support. Is there documentation for the SAML attributes you expect? Please advise.",Admin,ACC-047
1356,2026-08-22 19:12:23,Enable SAML for our workspace,"Hi team, Rolling out to 119 new seats is on hold until SSO works. Is there documentation for the SAML attributes you expect? Please advise.

Steps to reproduce:
1. Open the Weekly KPIs dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-057
1357,2026-06-27 12:20:08,Enable SAML for our workspace,"Hello, We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Is there documentation for the SAML attributes you expect? Thanks in advance.",End user,ACC-007
1358,2026-07-05 17:41:35,PNG export is blurry,"Quick question. When I export a chart to slides, the colors reset and the axis labels overlap. I rebuild the same 6 charts in PowerPoint every month for the board deck. Thanks!",Admin,ACC-004
1359,2026-08-25 15:42:41,Invoice higher than expected,Hi there. I cannot find a usage breakdown that explains the overage. Please send a breakdown of the query volume by team. Finance wants a way to set a spending cap before the renewal conversation. Thanks!,Admin,
1360,2026-08-14 08:55:52,Revenue chart off by a few percent,"Following up on last week. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers.",End user,ACC-058
1361,2026-06-12 17:12:51,Enable SAML for our workspace,"Hi there. Is there documentation for the SAML attributes you expect? Our IT team expected to configure SAML themselves, the same way they do for other tools. Please advise.",Buyer,ACC-024
1362,2026-09-02 08:29:52,Numbers don't match Salesforce,"Quick question. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Is there a way to see which rows make up a total, so we can reconcile it ourselves? The revenue total on our Marketing Funnel dashboard is about 13% lower than what Salesforce shows for the same period. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Please advise.",End user,ACC-002
1363,2026-07-04 02:18:18,Enable SAML for our workspace,"Hi there. Rolling out to 247 new seats is on hold until SSO works. We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Please advise.",Executive,ACC-038
1364,2026-09-11 00:19:37,Mapping not saved,"Following up on last week. The mapping from last week is gone, even though the file has exactly the same headers. Every time we import the weekly export, we have to map all 34 columns again. Thanks!",Buyer,ACC-009
1365,2026-06-23 02:42:17,Usage bill question,"I cannot find a usage breakdown that explains the overage. Please send a breakdown of the query volume by team. Finance wants a way to set a spending cap before the renewal conversation. Any update would help.

Steps to reproduce:
1. Open the Executive Summary dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-030
1366,2026-06-28 21:48:20,Have to remap columns every time,"Hello, The mapping from last week is gone, even though the file has exactly the same headers. Could the app remember the mapping for a file with the same columns? Thanks!",Executive,ACC-021
1367,2026-09-11 00:44:06,Numbers don't match Salesforce,"The revenue total on our Executive Summary dashboard is about 15% lower than what Salesforce shows for the same period. I have to screenshot the source system next to yours in every exec review to prove the figure is right. We filtered both systems to the same date range, and the totals still differ. Please advise.",Executive,
1368,2026-08-27 13:54:53,Stale data on the home dashboard,"Hi team, A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Our execs asked twice this week whether the data was current. I can't tell when the Churn dashboard last refreshed, so I don't know if it includes today's orders. Please advise.",End user,ACC-042
1369,2026-06-05 03:10:32,Numbers don't match Salesforce,"Hi there. We filtered both systems to the same date range, and the totals still differ. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Thanks in advance.",End user,ACC-021
1370,2026-07-14 10:25:53,Have to remap columns every time,"Quick question. Our ops lead spends about 47 minutes per upload just clicking through the mapping screen. The mapping from last week is gone, even though the file has exactly the same headers. Every time we import the weekly export, we have to map all 8 columns again.",Executive,ACC-053
1371,2026-07-15 11:47:58,Usage bill question,"Our invoice this month was 12% higher than last month, and nobody on our side changed anything. I cannot find a usage breakdown that explains the overage. Please send a breakdown of the query volume by team. Finance wants a way to set a spending cap before the renewal conversation. Any update would help.",Admin,ACC-011
1372,2026-06-06 12:19:49,Stale data on the home dashboard,"Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Thanks in advance.",Admin,ACC-049
1373,2026-07-20 18:28:26,PNG export is blurry,An SVG or high-resolution export would fix most of this. I rebuild the same 7 charts in PowerPoint every month for the board deck. Please advise.,Admin,
1374,2026-08-13 01:45:20,Dashboard totals are wrong,"Is there a way to see which rows make up a total, so we can reconcile it ourselves? I have to screenshot the source system next to yours in every exec review to prove the figure is right. Thanks in advance.

Steps to reproduce:
1. Open the Revenue dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-048
1375,2026-07-11 16:29:02,Usage bill question,"Please send a breakdown of the query volume by team. I cannot find a usage breakdown that explains the overage. Finance wants a way to set a spending cap before the renewal conversation. Our invoice this month was 5% higher than last month, and nobody on our side changed anything. Any update would help.",Executive,
1376,2026-06-24 14:33:49,Import stuck at 0%,"Hi team, If a row is malformed, please tell us which one, instead of silently dropping it. I uploaded a CSV with 4600 rows and only part of it came through, with no error message. This blocks our weekly reporting, because the numbers are incomplete until someone notices. The importer says ""Upload complete"", but half of the rows are missing from the table.",End user,ACC-002
1377,2026-07-11 22:01:38,PNG export is blurry,"Hello, I rebuild the same 14 charts in PowerPoint every month for the board deck. An SVG or high-resolution export would fix most of this. Call me at (212) 555-0147 if a screen share is easier. Any update would help.",Admin,ACC-056
1378,2026-06-25 03:52:57,When was this data refreshed?,"Following up on last week. Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Thanks!",End user,ACC-012
1379,2026-08-06 20:35:33,Stale data on the home dashboard,"Following up on last week. Our execs asked twice this week whether the data was current. I can't tell when the Churn dashboard last refreshed, so I don't know if it includes today's orders. Thanks in advance.",End user,ACC-032
1380,2026-07-25 15:04:25,Enable SAML for our workspace,"Quick question. Our IT team expected to configure SAML themselves, the same way they do for other tools. We want to enable SSO with Okta, but the settings page says to contact support. Is there documentation for the SAML attributes you expect? Rolling out to 275 new seats is on hold until SSO works.",End user,
1381,2026-08-13 05:47:56,PNG export is blurry,"Following up on last week. The PNG export is blurry on a projector, so we take screenshots instead. When I export a chart to slides, the colors reset and the axis labels overlap. An SVG or high-resolution export would fix most of this. Please advise.",Admin,ACC-015
1382,2026-08-11 05:52:11,Access control request,"Can admins create groups and share a folder with a group instead of with each person? Our procurement team said this is a deal breaker for the renewal. Right now anyone in the workspace can see salary data, which our security review flagged. We need to restrict the Pipeline dashboard to the finance team only. Any update would help.",Admin,
1383,2026-07-12 11:30:05,Enable SAML for our workspace,"Hi team, Rolling out to 27 new seats is on hold until SSO works. We want to enable SSO with Okta, but the settings page says to contact support. Is there documentation for the SAML attributes you expect? Thanks!

Steps to reproduce:
1. Open the Marketing Funnel dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-020
1384,2026-06-17 06:39:40,Charts break in slides,"Hello, The PNG export is blurry on a projector, so we take screenshots instead. An SVG or high-resolution export would fix most of this. Thanks!",End user,ACC-050
1385,2026-09-14 13:48:14,CSV import failed,"Hi there. We had to split the file into smaller chunks by hand, which took most of the afternoon. If a row is malformed, please tell us which one, instead of silently dropping it. I uploaded a CSV with 8500 rows and only part of it came through, with no error message. Thanks!",Buyer,ACC-018
1386,2026-07-21 13:05:38,Unexpected overage charge,"I cannot find a usage breakdown that explains the overage. Our invoice this month was 11% higher than last month, and nobody on our side changed anything. Finance wants a way to set a spending cap before the renewal conversation. Any update would help.",Admin,ACC-031
1387,2026-06-05 18:46:25,Revenue chart off by a few percent,"Hi there. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. We filtered both systems to the same date range, and the totals still differ. The revenue total on our Churn dashboard is about 18% lower than what Salesforce shows for the same period. Any update would help.",End user,ACC-014
1388,2026-09-17 19:53:07,Enable SAML for our workspace,"Hello, We want to enable SSO with Okta, but the settings page says to contact support. Rolling out to 412 new seats is on hold until SSO works. Our IT team expected to configure SAML themselves, the same way they do for other tools. Thanks!",Admin,ACC-047
1389,2026-08-17 18:51:50,Stale data on the home dashboard,"Quick question. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. I can't tell when the Pipeline dashboard last refreshed, so I don't know if it includes today's orders. Any update would help.",End user,ACC-044
1390,2026-09-10 17:00:56,Restrict dashboards by team,"Hi team, We need to restrict the Marketing Funnel dashboard to the finance team only. Right now anyone in the workspace can see salary data, which our security review flagged. Any update would help.",Buyer,ACC-014
1391,2026-06-10 18:58:33,CSV import failed,"Following up on last week. This blocks our weekly reporting, because the numbers are incomplete until someone notices. The importer says ""Upload complete"", but half of the rows are missing from the table. I uploaded a CSV with 4000 rows and only part of it came through, with no error message. If a row is malformed, please tell us which one, instead of silently dropping it. Thanks!",End user,ACC-060
1392,2026-08-05 03:39:13,Enable SAML for our workspace,"Hi there. We want to enable SSO with Okta, but the settings page says to contact support. Rolling out to 94 new seats is on hold until SSO works. Thanks in advance.

Steps to reproduce:
1. Open the Pipeline dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-022
1393,2026-07-30 23:53:59,Enable SAML for our workspace,"Hello, We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Is there documentation for the SAML attributes you expect? Rolling out to 351 new seats is on hold until SSO works. Thanks!",End user,ACC-001
1394,2026-09-03 06:23:15,Need team-level permissions,Our procurement team said this is a deal breaker for the renewal. We need to restrict the Pipeline dashboard to the finance team only. Can admins create groups and share a folder with a group instead of with each person?,End user,ACC-007
1395,2026-06-10 00:38:39,Restrict dashboards by team,"Hi there. Right now anyone in the workspace can see salary data, which our security review flagged. Our procurement team said this is a deal breaker for the renewal.",Admin,ACC-016
1396,2026-06-08 22:50:48,PNG export is blurry,Quick question. An SVG or high-resolution export would fix most of this. I rebuild the same 4 charts in PowerPoint every month for the board deck. Any update would help.,Executive,ACC-047
1397,2026-07-07 21:45:09,Restrict dashboards by team,"Hello, Can admins create groups and share a folder with a group instead of with each person? Right now anyone in the workspace can see salary data, which our security review flagged. Our procurement team said this is a deal breaker for the renewal. Any update would help.",Admin,ACC-037
1398,2026-07-24 05:41:53,Invoice higher than expected,"Quick question. Finance wants a way to set a spending cap before the renewal conversation. Our invoice this month was 16% higher than last month, and nobody on our side changed anything. Please send a breakdown of the query volume by team. I cannot find a usage breakdown that explains the overage. Thanks!",Buyer,ACC-033
1399,2026-07-29 13:02:51,Have to remap columns every time,"Hi there. Every time we import the weekly export, we have to map all 36 columns again. The mapping from last week is gone, even though the file has exactly the same headers. Any update would help.",End user,ACC-018
1400,2026-06-14 01:40:36,Okta integration help,"Quick question. Rolling out to 153 new seats is on hold until SSO works. We want to enable SSO with Okta, but the settings page says to contact support. Thanks in advance.",Admin,
1401,2026-06-07 21:07:38,Invoice higher than expected,"Hi team, Finance wants a way to set a spending cap before the renewal conversation. I cannot find a usage breakdown that explains the overage. Please send a breakdown of the query volume by team. Our invoice this month was 13% higher than last month, and nobody on our side changed anything. Please advise.

Steps to reproduce:
1. Open the Churn dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Buyer,ACC-025
1402,2026-07-12 21:06:05,Mapping not saved,"Quick question. Our ops lead spends about 30 minutes per upload just clicking through the mapping screen. Every time we import the weekly export, we have to map all 22 columns again. Please advise.",Admin,ACC-020
1403,2026-09-13 17:28:09,Unexpected overage charge,"Our invoice this month was 17% higher than last month, and nobody on our side changed anything. Finance wants a way to set a spending cap before the renewal conversation. Thanks!",Admin,ACC-007
1404,2026-07-23 00:10:33,CSV import failed,"Following up on last week. I uploaded a CSV with 3200 rows and only part of it came through, with no error message. If a row is malformed, please tell us which one, instead of silently dropping it. We had to split the file into smaller chunks by hand, which took most of the afternoon. The importer says ""Upload complete"", but half of the rows are missing from the table.",End user,ACC-017
1405,2026-07-22 20:32:30,Import stuck at 0%,"Following up on last week. We had to split the file into smaller chunks by hand, which took most of the afternoon. The importer says ""Upload complete"", but half of the rows are missing from the table. If a row is malformed, please tell us which one, instead of silently dropping it. This blocks our weekly reporting, because the numbers are incomplete until someone notices. Thanks in advance.",Executive,ACC-045
1406,2026-07-18 22:00:07,Export to PowerPoint loses formatting,"Following up on last week. When I export a chart to slides, the colors reset and the axis labels overlap. An SVG or high-resolution export would fix most of this. I rebuild the same 14 charts in PowerPoint every month for the board deck.",Buyer,ACC-051
1407,2026-06-19 11:29:39,Unexpected overage charge,"Hi team, Our invoice this month was 4% higher than last month, and nobody on our side changed anything. Finance wants a way to set a spending cap before the renewal conversation. I cannot find a usage breakdown that explains the overage. Any update would help.",End user,ACC-016
1408,2026-09-01 12:46:23,Dashboard totals are wrong,"Hi team, Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Please advise.",Executive,ACC-047
1409,2026-07-24 08:50:45,SSO setup,"Is there documentation for the SAML attributes you expect? We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Thanks in advance.",End user,ACC-047
1410,2026-07-05 11:02:14,SSO setup,"Rolling out to 181 new seats is on hold until SSO works. Is there documentation for the SAML attributes you expect? We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Any update would help.

Steps to reproduce:
1. Open the Churn dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Buyer,ACC-024
1411,2026-06-21 02:31:24,Import stuck at 0%,"Quick question. If a row is malformed, please tell us which one, instead of silently dropping it. I uploaded a CSV with 5000 rows and only part of it came through, with no error message. The importer says ""Upload complete"", but half of the rows are missing from the table. Any update would help.",Admin,
1412,2026-07-13 00:12:19,Invoice higher than expected,"Following up on last week. Finance wants a way to set a spending cap before the renewal conversation. Our invoice this month was 13% higher than last month, and nobody on our side changed anything. I cannot find a usage breakdown that explains the overage. Thanks!",Executive,ACC-049
1413,2026-07-14 04:19:15,CSV import failed,"Hi there. If a row is malformed, please tell us which one, instead of silently dropping it. I uploaded a CSV with 9300 rows and only part of it came through, with no error message. Please advise.",Admin,ACC-025
1414,2026-06-07 01:25:56,Stale data on the home dashboard,"Hello, Our execs asked twice this week whether the data was current. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Thanks in advance.",Admin,ACC-023
1415,2026-06-20 06:44:56,Revenue chart off by a few percent,"Hello, Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. I have to screenshot the source system next to yours in every exec review to prove the figure is right. We filtered both systems to the same date range, and the totals still differ. Thanks!",End user,ACC-001
1416,2026-06-05 11:34:13,Upload rejected with no reason,"Hi there. We had to split the file into smaller chunks by hand, which took most of the afternoon. The importer says ""Upload complete"", but half of the rows are missing from the table. I uploaded a CSV with 9000 rows and only part of it came through, with no error message. If a row is malformed, please tell us which one, instead of silently dropping it. Please advise.",Admin,ACC-034
1417,2026-09-01 12:30:56,PNG export is blurry,"The PNG export is blurry on a projector, so we take screenshots instead. I rebuild the same 6 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap. An SVG or high-resolution export would fix most of this. Any update would help.",Buyer,ACC-036
1418,2026-06-01 10:22:44,SSO setup,"We want to enable SSO with Okta, but the settings page says to contact support. Rolling out to 271 new seats is on hold until SSO works. Loop in our billing contact, billing@northwind-analytics.com, on the reply. Please advise.",Buyer,ACC-007
1419,2026-09-02 15:12:20,Charts break in slides,"I rebuild the same 15 charts in PowerPoint every month for the board deck. An SVG or high-resolution export would fix most of this. The PNG export is blurry on a projector, so we take screenshots instead.

Steps to reproduce:
1. Open the Marketing Funnel dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Executive,ACC-012
1420,2026-09-13 12:04:23,Access control request,"Quick question. We need to restrict the Revenue dashboard to the finance team only. Right now anyone in the workspace can see salary data, which our security review flagged. Our procurement team said this is a deal breaker for the renewal. Can admins create groups and share a folder with a group instead of with each person? Please advise.",Buyer,ACC-035
1421,2026-08-11 02:48:01,Upload rejected with no reason,"Hi there. We had to split the file into smaller chunks by hand, which took most of the afternoon. This blocks our weekly reporting, because the numbers are incomplete until someone notices. I uploaded a CSV with 9800 rows and only part of it came through, with no error message. The importer says ""Upload complete"", but half of the rows are missing from the table. Any update would help.",Buyer,ACC-037
1422,2026-07-11 02:26:33,Field mapping lost,"Quick question. Every time we import the weekly export, we have to map all 35 columns again. Could the app remember the mapping for a file with the same columns? Any update would help.",Buyer,ACC-029
1423,2026-06-30 13:44:36,Numbers don't match Salesforce,"Following up on last week. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Thanks!",Executive,ACC-014
1424,2026-09-15 09:54:30,When was this data refreshed?,"Quick question. I can't tell when the Weekly KPIs dashboard last refreshed, so I don't know if it includes today's orders. Our execs asked twice this week whether the data was current. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Thanks!",Admin,ACC-025
1425,2026-07-25 23:03:26,Access control request,"Hello, We need to restrict the Executive Summary dashboard to the finance team only. Right now anyone in the workspace can see salary data, which our security review flagged. Can admins create groups and share a folder with a group instead of with each person? Our procurement team said this is a deal breaker for the renewal. Thanks in advance.",End user,ACC-039
1426,2026-07-27 15:04:05,Charts break in slides,"Following up on last week. I rebuild the same 12 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap. An SVG or high-resolution export would fix most of this. The PNG export is blurry on a projector, so we take screenshots instead. Any update would help.",Admin,ACC-020
1427,2026-07-22 17:14:23,SSO setup,"Hi there. Rolling out to 403 new seats is on hold until SSO works. Our IT team expected to configure SAML themselves, the same way they do for other tools. We want to enable SSO with Okta, but the settings page says to contact support. Is there documentation for the SAML attributes you expect? Thanks!",End user,ACC-018
1428,2026-08-08 02:33:24,Access control request,"Following up on last week. We need to restrict the Marketing Funnel dashboard to the finance team only. Our procurement team said this is a deal breaker for the renewal. Can admins create groups and share a folder with a group instead of with each person? Right now anyone in the workspace can see salary data, which our security review flagged.

Steps to reproduce:
1. Open the Marketing Funnel dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-024
1429,2026-08-10 05:36:34,Revenue chart off by a few percent,"Hello, The revenue total on our Pipeline dashboard is about 4% lower than what Salesforce shows for the same period. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers.",Admin,ACC-041
1430,2026-08-24 05:08:18,Numbers don't match Salesforce,"We filtered both systems to the same date range, and the totals still differ. The revenue total on our Weekly KPIs dashboard is about 20% lower than what Salesforce shows for the same period. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Thanks in advance.",End user,
1431,2026-08-29 11:45:45,Import stuck at 0%,"Hi there. We had to split the file into smaller chunks by hand, which took most of the afternoon. This blocks our weekly reporting, because the numbers are incomplete until someone notices. Any update would help.",Buyer,ACC-031
1432,2026-07-20 10:49:52,Invoice higher than expected,"Hi team, Please send a breakdown of the query volume by team. Our invoice this month was 20% higher than last month, and nobody on our side changed anything. Any update would help.",Buyer,ACC-034
1433,2026-08-21 08:39:28,Have to remap columns every time,"Hi there. Every time we import the weekly export, we have to map all 17 columns again. The mapping from last week is gone, even though the file has exactly the same headers. Could the app remember the mapping for a file with the same columns? Our ops lead spends about 51 minutes per upload just clicking through the mapping screen.",End user,ACC-055
1434,2026-08-23 08:47:47,Revenue chart off by a few percent,"Following up on last week. Is there a way to see which rows make up a total, so we can reconcile it ourselves? I have to screenshot the source system next to yours in every exec review to prove the figure is right. We filtered both systems to the same date range, and the totals still differ. The revenue total on our Executive Summary dashboard is about 18% lower than what Salesforce shows for the same period.",Executive,ACC-035
1435,2026-09-13 14:00:25,Import stuck at 0%,"Hi team, We had to split the file into smaller chunks by hand, which took most of the afternoon. The importer says ""Upload complete"", but half of the rows are missing from the table. I uploaded a CSV with 7300 rows and only part of it came through, with no error message. If a row is malformed, please tell us which one, instead of silently dropping it. Thanks in advance.",Executive,ACC-026
1436,2026-06-25 01:37:50,Stale data on the home dashboard,"Following up on last week. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Our execs asked twice this week whether the data was current. I can't tell when the Marketing Funnel dashboard last refreshed, so I don't know if it includes today's orders. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Any update would help.",End user,ACC-002
1437,2026-07-24 17:04:02,Upload rejected with no reason,"The importer says ""Upload complete"", but half of the rows are missing from the table. This blocks our weekly reporting, because the numbers are incomplete until someone notices. Please advise.

Steps to reproduce:
1. Open the Executive Summary dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-046
1438,2026-06-03 10:28:19,Sync status unclear,"Hi team, Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. I can't tell when the Revenue dashboard last refreshed, so I don't know if it includes today's orders. Our execs asked twice this week whether the data was current. Any update would help.",End user,ACC-059
1439,2026-06-22 01:06:19,Sync status unclear,"Following up on last week. I can't tell when the Executive Summary dashboard last refreshed, so I don't know if it includes today's orders. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Any update would help.",Admin,ACC-046
